评论
小个子也能驾驭 质感不错 客服也超好
布料很厚实，而且软硬适中，裤长和肥瘦刚刚好，颜色复古，有怀旧感，不错?
已是二次购买 穿起来很宽松 舒服 特别喜欢它的前口袋设计
yyds 超喜欢 室友试穿了一下也想要呢 满意
第一次买，真心不错，被圈粉了。衣服的版型，质量，秒杀很多大牌，我还会买^_^
不错的一次购物，非常帅
几样东西里最喜欢的就是你了，背带工装裤，太棒了
厉害厉害很喜欢很厚实很满意
車工粗糙。
绝对五星好评-！物超所值！喜欢?????
大爱马登！！！太可爱了叭！！
质量很好 穿起来也舒服
性价比很高，马登相当不错
细节做的很好，是在咨询完客服以后买的尺码，虽然有点大，不过不知道小一码会不会紧，整体很好，有产业工人的复古范，随后把帽子和眼镜这样的配饰整一套，完美
优点：款式不错、颜色不错、做工不错缺点：胸前印图容易脱落尺码：本人身高170，67公斤重，S码较修身，感觉更好；M码宽松，可穿。结论：价格不高，品质尚可，值得推荐。
版型经典，面料厚实，穿着舒服。第一次购买，相信马登的品质，准备再买鞋子包包
这个质感真的不错，就是裤腿大了些，卷起来也不错，综合评价很棒
版型不错，穿着舒服，又下了一单，必须好评
还行吧，还算厚实，173，73，有点小肚子，腰围刚好略紧的赶脚
质量倒是不错，个人身材不适合吊带，选择了把吊带放下穿。
风格化强烈的裤子，肥瘦很好，但长短还是比较紧凑，适合胖子购买，切记建议大一个号购买
材质手感很好，值这个价。就是在北方这个时候穿有点凉，带回南方还可以穿一段时间。
衣服料子很不错 穿在身上很舒服 但是款式稍微有点大 可以买小一点按照个人吧
质量很好，样子也不错，很符合设计师穿。。就是本人肚子大，穿着有点像孕妇。。。。
真是无可挑剔，厚实，型又好
背带裤品质还可以，性价比好，喜欢背带裤的同学可以入。
洗一次就知道多蓝，不过我还是挺喜欢这个牛仔裤的
一般
不错的裤子，码是偏大的，很有风格
还不错，版型是喜欢的。
衣服整体感觉不错，有些偏大
还会回购，值得长期关注。期待店家多出新品！
东西挺好，同事们说年轻了。挺潮
款式挺喜欢就是掉色严重
挺好的，就是最大码还是有的紧
质量好，厚实。我喜欢。
我的身高体重：身高175cm，体重73kg尺码大小：m码穿上属于合适状态，长短正好，宽松版型弹性大小：基本没有弹性
款式很棒，但家里没衣服搭了，瞎搭配下。希望高人指点。我的身高体重：170 120斤 M码
我的身高体重：185的身高，210体重。去过多个店铺，搜寻各种款式裤子，终于找到适合我的风格款式。小伙伴们可以入手他家。
版型比较宽大，更适合身材高大些的同学我的身高体重：170/70
