评论
收到了，手机没问题，但是送的钢化膜碎了，就很不好
宝贝收到后打开挺好的，网速挺快，~视频挺清晰的，所以会推荐身边同事买华为mate50pro，谢谢商家提供合格的宝贝。
送给老婆的礼物，盼星星盼月亮终于盼来了??
4g机子不太满意
好
商家看看自己有多离谱吧，先不说我买了第三天别人家就降价了600元，就说促销赠品你送不起可以不送，我也不会选择你家买，但是送了就不要敷衍，你送个碎的算#，每次沟通，我感觉对面就不是个人，是台机器，永远都是请稍等帮你你查一下&hellip;&hellip;我真的栓算Q&hellip;&hellip;就这种无力感真的非常不好
手机外观好看，用着很流畅，系统很好用，玩游戏特别棒，拍照很好看
从没想过这么实惠的价格能买到这么好的宝贝，下次还来你家，从发布会开始就很喜欢，还是下手了，到手后也非常满意，支持华为，棒棒哒
手机收到了，非常不错，店家送了好多礼品，物流业非常快，店家服务非常不错，喜欢的亲赶紧下手买吧，拍照效果：非常好屏幕音效：非常不错外形外观：非常漂亮
