评论
电池用一天，有时候很发热。l商家根本就没有服务，问了等于没问，答非所问
前置摄像头照相脸有点歪，调相机设置效果不好
垃圾店铺，之前拍了128G版本的手机，下单六天没有货，反复沟通就是没货，一直劝我退货，无货上架商品恶意欺诈。然后又骗我退单高价重新拍了256G的版本，打电话给我承诺退差价600，收货后联系客服。收到货后客服反复确认消息两天后告诉我，没有收到相关信息，不予退款。这是一家极其傲慢且存在恶意欺诈的店铺，谨慎！谨慎！谨慎！
12号才收到，然后把原本手机内容都克隆过来了，然后第一天就用到卡到黑屏，~直接退出，卡的跟砖头一样，我真的怀疑我买的是不是华为！！！在京东买的第三个华为，第一次碰到这种，真的是无语！！！！
