评论
没想到裤子那么长，适合高个子，面料很舒服，也不褪色
还是不错的，中码也很大了。
小孩子穿起来很舒服。
物流速度快，质量不错，上身显瘦！
颜色不错！！！！！！！！！
尺码大小：适合面料材质：棉质 适合夏天厚薄程度：偏薄做工水平：还可以
很好看吖，不过就是偏大，中码换成小码还是大，哈哈
这个裤子真的出乎意料的显瘦，我试穿的时候里面还有一条裤子，并且我本人微胖，真的绝绝子，甚至感觉比模特图还好看！就是不知道掉不掉色，等洗完再来追评
很喜欢，很舒服会继续支持的！
