评论
商家热情，手机好用，原封正品，物流快！有需要还会回购的，
手机用起来挺好的 照相强大续航时间长流畅度好  用一点时间在来评价
商家热情，产品质量有保证！收到满意，有需要再回购
手机运行速度快，续航时间长，屏幕清晰，拍照效果好
外形外观：还行屏幕音效：不错拍照效果：挺好的运行速度：不错
手感很好，单手用不太友好。整体流畅度不错。其余的看后续使用再做评价。
手机使用很顺畅，长期使用鸿蒙很适应，建议喜欢华为的可以购买。
6月5号到手，手机6月3号激活，问客服也说不出所以然。
商品收到了，行快，第二天就收到了，目前体检很好，很满意
想买的别犹豫哇！没有廉价的感觉，很高端，特别棒！
大品牌，质量很好，支持华为！
期待很久，终于等来618，咬牙跺脚买下！质量好，外观设计特别好，用起来流畅，按软件不卡顿，瞬间下载！满意
必须夸一夸，比买的时候看到的到货时间还早了两天，就是说第二天就到货啦，包装很完整屏幕比mate 30pro要大一圈，画面颜色很漂亮，真的是爱了，摄像头也是实实在在的四个，像素分辨率都是棒棒的，一直等搞活动，虽然没等到但也是值得了。容量确实要选最大的，才够用真的！
比想象中的要好，感觉物有所值了，很满意的一次购物，有需要下次还会再来的外形外观：外观中规中矩屏幕音效：很不错拍照效果：一如既往的好运行速度：很不错待机时间：勉强够用
非常喜欢，性能非常好，爱了
总体来说还不错 用几天在追评，30Pro用了几年 结果屏幕被砸了，换这个用，希望华为越来越好。
一直用苹果手机，换了华为试试，感觉还不错，运行流畅，也无卡顿，支持国货！
手机非常的不错，我已经在用了玻璃板的，确实漂亮。就是不支持5G华为有点儿拉垮啊
还行吧，买了不久，官方旗舰店也降到这个价格了
还是比较好用的，看上去还可以
东西不错，和描述的一样，给个好评
价格适中，物流快，给卖家点点赞
用了一天  感觉不错
物有所值，值得信赖，支持京东
送礼佳品，自己用的40pro还在战
运行速度：运行速度：流畅度还好，没有预想的快。屏幕音效：外音有改进，接打电话一米外旁人听不到对方说的话。早期同事的p30我隔着1.5米都听到他接打时电话中对方声音！其他：预装应用有点多，如图转。电池：续航时间％没有介绍那么强！主要就是UC浏览器看新闻及小说，从49到25％只用了1小时56分。如图2及3
收到货不到一个月降价了550，奉劝各位不要购买  ，降价速度太快了。而且4G太慢了，京东客服太垃圾了
机子用这倒是没有啥问题就是提前激活了
不是全新未拆封，明显的后封机当全新卖，甚至不知道是不是翻新机，能提供开箱视频，售后爱答不理回复很慢，售后之后被直接被拒绝售后，关闭通道
买来不到一周，华为全系降价，无力吐槽了
流畅度一如既往，除了没有5G有些遗憾
华为值得信赖，商家不靠谱，不投诉不发货
说的有礼品手机收到货就没了商家@
非京东真正的官方自营店，售后服务没保障，介意的勿拍！！！包装脏的不行！机子已经不是三四年前华为了，用起来卡卡的，运行三四个APP来回切换都卡！最重要的是第三方APP优化真的不如三四年前。我是做销售的，下载个常用的APP居然收不到后台消息提醒（该设置的都设置了一个不落都没有用），要这破玩意有啥用？！！
还可以吧，收到货的时候外包装禁止撕毁的标签被撕了，不知道啥回事，手机用了几天，有时候断流
使用还不错，就是感觉没有5G有点遗憾
没有问题。正品。
刚买完就降价了。。。。
使用中，还不错挺好的。
超级棒安全下车
