评论
性能不错，挺满意的
无敌好
商家客服服务特别差，手机信号特别差。电池也和理想中的不一样。
3千多的手机居然是个4G手机，又没有标明，说激活了不给退，我想问一下，不激活怎么知道是4G手机，非常差评的一款手机，售后服务态度也非常差
特意又下载的京东评价，真垃圾，是别人用过的，下载了百度网盘里面都是别人的历史照片，小宝宝的日常生活照片，还有视频，**手机才买一两个月，这几句都到什么时候了
年纪大了用的还可以。
