Unnamed: 0,ID,商品,价格,店铺,店铺地址,购买人数,发货地,详情页,图片,店铺信息,score,score_normalized
0,10044456688314,TOMMY HILFIGER女装潮流时髦签名字体刺绣LOGO高腰牛仔背带裤DW0DW12381 牛仔蓝1AB L,1251.0,TommyHilfiger官方旗舰店,//mall.jd.com/index-44241.html?from=pc,,江苏,//item.jd.com/10044456688314.html,//img14.360buyimg.com/n7/jfs/t1/137453/16/37731/245606/649e7b39F3b821949/bb6d2f2214f5d14c.jpg,"{'标签': '无', '店铺信誉': '13'}",13,0.0
1,10055368660713,岚烨设计感水洗贴标牛仔背带裤女网红款炸街减龄美式宽松阔腿拖地长裤 牛仔背带裤M（110-125）加购有惊喜！加购有惊喜！！重要的事情说三遍！加购有惊喜！！！关注店铺领取优惠加购有惊喜！！！点击关注店铺领取优惠,92.0,岚烨旗舰店,//mall.jd.com/index-688820.html?from=pc,,江苏,//item.jd.com/10055368660713.html,//img13.360buyimg.com/n7/jfs/t1/15298/8/17839/203344/62bc3084Eea7eefc3/2842bbc2cefd8edf.jpg,"{'标签': '无', '店铺信誉': '99'}",123,0.7236842105263158
2,10051790374320,七小铺潮牌清纯甜美牛仔背带裤套装女2023年新款夏季盐系网红背带裙两件 蓝色 均码【建议85-155斤】潮牌女装限时限量折扣惊喜特惠，春夏上新多买多实惠！支持7天无理由退货！点击查看有惊喜！！点击查看有惊喜,219.0,七小铺旗舰店,//mall.jd.com/index-11574928.html?from=pc,,江苏,//item.jd.com/10051790374320.html,//img10.360buyimg.com/n7/jfs/t1/56029/1/18520/306999/6279e155E36ce682a/f40a25dfd5f250c7.jpg,"{'标签': '无', '店铺信誉': '96'}",111,0.6447368421052632
3,53531219728,MELROSEMOOD牛仔背带裤女宽松阔腿裤女装新款显瘦显高直筒拖地背带牛仔裤子 蓝色 M【背带牛仔裤】【关注店铺领5元红包】,158.0,MELROSEMOOD服饰官方旗舰店,//mall.jd.com/index-712994.html?from=pc,,江苏,//item.jd.com/53531219728.html,//img13.360buyimg.com/n7/jfs/t1/44003/24/10368/658985/5d3db4ccE80f4929e/a855e198207eead3.jpg,"{'标签': '无', '店铺信誉': '98'}",140,0.8355263157894737
4,10057186449307,马登工装 复古卡其做旧甲板背带裤直筒宽松休闲连体长裤子男潮 浅卡其(宽松版型) L,179.9,马登男装旗舰店,//mall.jd.com/index-929180.html?from=pc,,江苏,//item.jd.com/10057186449307.html,//img12.360buyimg.com/n7/jfs/t1/218950/9/30167/83219/649ae338F832ae103/2c538eb895775a4a.jpg,"{'标签': '无', '店铺信誉': '100'}",105,0.6052631578947368
5,10048946858708,爱心东东古娅妍夏季套装日系学院风宽松显瘦牛仔背带裤少女学生粉色衬衫 白色背带裤【版】 M新品上架，限时低价促销！！！关注店铺加入购物车下单优先发货【支持7天无理由退换】,59.0,古娅妍女装旗舰店,//mall.jd.com/index-11894520.html?from=pc,,江苏,//item.jd.com/10048946858708.html,//img13.360buyimg.com/n7/jfs/t1/222665/9/15321/153906/62545991Eaab9f119/24a03329c9eb6650.jpg,"{'标签': '无', '店铺信誉': '91'}",100,0.5723684210526315
6,10077002329089,Otto ortee轻奢潮流新款洋气减龄设计感牛仔背带裤女夏季宽松显瘦遮肉短裤小 蓝色背带短裤 2XL,298.0,Otto ortee女装旗舰店,//mall.jd.com/index-12778796.html?from=pc,,江苏,//item.jd.com/10077002329089.html,//img14.360buyimg.com/n7/jfs/t1/128840/33/37469/235387/6474c19aF5c73b222/dcec07aa36596322.jpg,"{'标签': '无', '店铺信誉': ''}",50,0.24342105263157895
7,10070912822399,EDUX阔腿牛仔背带裤学院风女装裤子夏季2023款宽松设计感五分短裤 深蓝色 L,42.0,EDUX旗舰店,//mall.jd.com/index-12536893.html?from=pc,,江苏,//item.jd.com/10070912822399.html,//img14.360buyimg.com/n7/jfs/t1/62459/16/26553/169661/6461cb97Fc4b8e21d/90cf84d42d5cf5d2.jpg,"{'标签': '无', '店铺信誉': '100'}",100,0.5723684210526315
8,10074892933106,娇朵娅美式复古粉色牛仔背带裤女夏季新款宽松小众设计感直筒拖地裤玫粉色 M,92.0,娇朵娅女装旗舰店,//mall.jd.com/index-11656207.html?from=pc,,江苏,//item.jd.com/10074892933106.html,//img11.360buyimg.com/n7/jfs/t1/166507/40/37299/82666/6454ffd8F5b709858/ad52d21a548808f1.jpg,"{'标签': '无', '店铺信誉': '100'}",100,0.5723684210526315
9,10074250021021,FOURDATRY牛仔背带短裤女2023新款夏季显瘦修身短裤设计感减龄宽松阔腿裤子 深蓝色 M,49.9,FOURDATRY女装官方旗舰店,//mall.jd.com/index-12687946.html?from=pc,,江苏,//item.jd.com/10074250021021.html,//img11.360buyimg.com/n7/jfs/t1/108472/39/36543/60700/645c6b8fF504c783d/c833d297d6c1ec44.jpg,"{'标签': '无', '店铺信誉': '100'}",100,0.5723684210526315
