Unnamed: 0,ID,商品,价格,店铺,店铺地址,购买人数,发货地,详情页,图片,店铺信息,score,score_normalized
0,100052892476,【至高优惠1000元】K60 骁龙8+ 超清相机 长续航,2499.0,小米京东自营旗舰店,//mall.jd.com/index-1000004123.html?from=pc,,江苏,//item.jd.com/100052892476.html,//img11.360buyimg.com/n7/jfs/t1/217667/2/30698/108556/647eacc8Fa88d69a7/920aa55778ab69fe.jpg,"{'标签': '自营', '店铺信誉': '16'}",96,0.208955223880597
1,100037311057,OPPO K10x 极光 8GB+128GB 67W超级闪充 5000mAh长续航 120Hz高帧屏 6400万三摄 高通骁龙695 拍照 5G手机【K11x新品上市，1亿超清影像，67W长寿闪充，5000mAh超大电池】立即抢购,1199.0,OPPO京东自营官方旗舰店,//mall.jd.com/index-1000004065.html?from=pc,,江苏,//item.jd.com/100037311057.html,//img12.360buyimg.com/n7/jfs/t1/143389/14/38341/67429/648980b5F8cb09365/4c2989135bd4928a.jpg,"{'标签': '自营', '店铺信誉': '98'}",166,0.7313432835820896
2,100028235502,Redmi Note 11 5G 天玑810 33W Pro快充 5000mAh大电池  6GB +128GB 神秘黑境 智能手机小米 红米,899.0,小米京东自营旗舰店,//mall.jd.com/index-1000004123.html?from=pc,,江苏,//item.jd.com/100028235502.html,//img12.360buyimg.com/n7/jfs/t1/137114/5/39887/60385/647b6871F88474154/baeb38dfde93f2a1.jpg,"{'标签': '自营', '店铺信誉': '97'}",199,0.9776119402985075
3,100057875893,vivo iQOO Neo8 12GB+256GB 夜岩 第一代骁龙8+ 自研芯片V1+ 120W超快闪充 144Hz高刷 5G游戏电竞性能手机【新品上市】6期免息+PLUS会员赠iQOO影音耳机+学生赠小度蓝牙音响+69元抢限量抢70%保值换新+评价晒单赠30元京豆iQOONeo8系列新品上市！,2299.0,iQOO京东自营官方旗舰店,//mall.jd.com/index-1000310642.html?from=pc,,江苏,//item.jd.com/100057875893.html,//img13.360buyimg.com/n7/jfs/t1/111922/9/39162/75173/648ac555F4c2426c4/faa665c8c19e4b8a.jpg,"{'标签': '自营', '店铺信誉': '97'}",161,0.6940298507462687
4,100037437645,荣耀X40 120Hz OLED硬核曲屏 5100mAh 快充大电池 7.9mm轻薄设计 5G手机8GB+128GB 彩云追月120Hz硬核曲屏，5100mAh快充大电池，五千万像素查看Play7TPro~,1349.0,荣耀京东自营旗舰店,//mall.jd.com/index-1000000904.html?from=pc,,江苏,//item.jd.com/100037437645.html,//img10.360buyimg.com/n7/jfs/t1/176779/30/34491/67641/648f051eF2f650ea9/5931b542beb7529b.jpg,"{'标签': '自营', '店铺信誉': '98'}",180,0.835820895522388
5,100045503730,vivo iQOO Z7 8GB+256GB 原子蓝 120W超快闪充 等效5000mAh强续航 6400万像素 OIS光学防抖 5G手机iqooz7【PLUS会员赠XE160耳机+学生购教育优惠版赠移动电源+直播间下单限量赠手游指套】iQOONeo8系列新品上市！,1799.0,iQOO京东自营官方旗舰店,//mall.jd.com/index-1000310642.html?from=pc,,江苏,//item.jd.com/100045503730.html,//img10.360buyimg.com/n7/jfs/t1/122298/38/38758/69262/648d57a6F103ad8ba/b45400c309320c7f.jpg,"{'标签': '自营', '店铺信誉': '97'}",175,0.7985074626865671
6,100049739356,小米13Ultra 徕卡光学全焦段四摄 2K超色准屏 小米手机5G手机,7299.0,小米京东自营旗舰店,//mall.jd.com/index-1000004123.html?from=pc,,江苏,//item.jd.com/100049739356.html,//img11.360buyimg.com/n7/jfs/t1/210547/29/33371/69692/6472bff9Fc4ce91fa/9cf8fb31854eab14.jpg,"{'标签': '自营', '店铺信誉': '33'}",115,0.35074626865671643
7,100031192618,OPPO K9x 8GB+128GB 银紫超梦 天玑810 5000mAh长续航 33W快充 90Hz电竞屏 6400万三摄 拍照5G手机oppok9x【K11x新品上市，1亿超清影像，67W长寿闪充，5000mAh超大电池】立即抢购,1099.0,OPPO京东自营官方旗舰店,//mall.jd.com/index-1000004065.html?from=pc,,江苏,//item.jd.com/100031192618.html,//img13.360buyimg.com/n7/jfs/t1/173707/34/31587/84071/64897ec5Fd1536ac4/6907bfd1002314a8.jpg,"{'标签': '自营', '店铺信誉': '98'}",190,0.9104477611940298
8,100048276065,荣耀80 1.6亿像素超清主摄 AI Vlog视频大师 全新Magic OS 7.0系统 5G手机8GB+256GB 墨玉青【180天只换不修】全新MagicOS系统，更好的用机体验~荣耀70pro到手价2499,1999.0,荣耀京东自营旗舰店,//mall.jd.com/index-1000000904.html?from=pc,,江苏,//item.jd.com/100048276065.html,//img10.360buyimg.com/n7/jfs/t1/94036/21/36008/71964/648d7777F0bb7c4b3/9c0af9c4159d313d.jpg,"{'标签': '自营', '店铺信誉': '96'}",174,0.7910447761194029
9,100019459625,OPPO A36 6GB+128GB 晴川蓝 高通骁龙680 5000mAh长续航 90Hz炫彩屏 大内存游戏拍照手机oppoa36【高通骁龙680，90Hz炫彩屏，5000mAh长续航】【A1新品上市，立即抢购】,799.0,OPPO京东自营官方旗舰店,//mall.jd.com/index-1000004065.html?from=pc,,江苏,//item.jd.com/100019459625.html,//img10.360buyimg.com/n7/jfs/t1/121468/4/36672/69092/648973b6F21d2ab41/0d1938a0d1d68d7f.jpg,"{'标签': '自营', '店铺信誉': '98'}",202,1.0
10,100047612060,荣耀Play7T 6000mAh 长续航 8.27mm轻薄机身 6.74英寸高刷护眼屏 5G手机8GB+128GB 钛空银长续航，轻薄机身，高刷护眼屏查看Play7TPro~,1099.0,荣耀京东自营旗舰店,//mall.jd.com/index-1000000904.html?from=pc,,江苏,//item.jd.com/100047612060.html,//img10.360buyimg.com/n7/jfs/t1/160535/22/36813/30975/64216a29F2e47044c/eb5996f2ea154513.jpg,"{'标签': '自营', '店铺信誉': '98'}",194,0.9402985074626866
