Unnamed: 0,ID,商品,价格,店铺,店铺地址,购买人数,发货地,详情页,图片,店铺信息,score,score_normalized
0,100030264685,浪莎丝袜女超薄性感黑丝显瘦美腿袜纯欲风长筒打底连裤袜 2条装,19.9,浪莎（LangSha）内衣京东自营专卖店,//mall.jd.com/index-1000285849.html?from=pc,,江苏,//item.jd.com/100030264685.html,//img10.360buyimg.com/n7/jfs/t1/60090/22/20218/361154/62d75ae4E075ab990/323ef90085c2f60c.jpg,"{'标签': '自营', '店铺信誉': '95'}",167,0.7766497461928934
1,2357395,浪莎丝袜女超薄款黑丝6双连裤袜性感长筒黑色春夏打底袜 黑色6双 均码,39.0,浪莎内衣京东自营官方旗舰店,//mall.jd.com/index-1000081341.html?from=pc,,江苏,//item.jd.com/2357395.html,//img10.360buyimg.com/n7/jfs/t1/79223/10/23952/74303/63c768baF423e3814/78537a8e9560ad94.jpg,"{'标签': '自营', '店铺信誉': '97'}",187,0.8781725888324873
2,10045672966898,涓涓细语黑丝袜女夏季黑丝网红ins潮春秋肉色性感连裤袜jk学生打底袜 黑色1条-【丝袜】 适合75-125斤【高品质贴身】,7.99,涓涓细语宏佳专卖店,//mall.jd.com/index-11819144.html?from=pc,,江苏,//item.jd.com/10045672966898.html,//img13.360buyimg.com/n7/jfs/t1/113724/37/25478/108612/6221e964E7644c1f4/4f87a52629b6a460.jpg,"{'标签': '无', '店铺信誉': '90'}",162,0.751269035532995
3,6482440,浪莎丝袜女性感开档免脱裤袜超薄情调丝袜连裤袜均码 黑肤各1双,29.9,浪莎京东自营官方旗舰店,//mall.jd.com/index-1000072731.html?from=pc,,江苏,//item.jd.com/6482440.html,//img10.360buyimg.com/n7/jfs/t1/16160/24/18099/167011/62c638b4E9fe6f714/08d03e74a23226a3.jpg,"{'标签': '自营', '店铺信誉': '97'}",207,0.9796954314720813
4,100032996566,俞兆林3双超薄手撕一次性丝袜女黑色易撕情调灰连裤袜黑丝情趣性感透明 【性感黑】可撕情调丝袜3双 均码,19.9,俞兆林京东自营旗舰店,//mall.jd.com/index-1000374541.html?from=pc,,江苏,//item.jd.com/100032996566.html,//img11.360buyimg.com/n7/jfs/t1/165049/17/27570/404715/6200dc87E461d51fd/5b651669a3ad96dd.jpg,"{'标签': '自营', '店铺信誉': '96'}",200,0.9441624365482234
5,10033186163119,骁芬暗黑英文B字母黑丝袜ins网红jk性感网袜打底裤袜防勾丝薄款显瘦 黑色巴黎B字母(薄款防勾丝)产品质量保证7天无理由退换货提供保障,9.8,骁芬旗舰店,//mall.jd.com/index-11354098.html?from=pc,,江苏,//item.jd.com/10033186163119.html,//img14.360buyimg.com/n7/jfs/t1/180256/37/11526/157607/60dc20e3E995a0661/1c2c889dff8971b2.jpg,"{'标签': '无', '店铺信誉': '93'}",169,0.7868020304568528
6,10068563719446,浪莎丝袜女超薄6双春夏款性感黑丝防勾丝高透性显瘦美腿打底裤袜 肤色6双 均码,39.0,浪莎旗舰店,//mall.jd.com/index-597286.html?from=pc,,江苏,//item.jd.com/10068563719446.html,//img11.360buyimg.com/n7/jfs/t1/118169/16/31957/59461/63e4adf8F5e29a87d/3d2e67f03220f202.jpg,"{'标签': '无', '店铺信誉': '10'}",30,0.08121827411167512
7,10052955024659,哥哥撕开裆丝袜黑丝女夏易插长筒袜蕾丝吊带性感情调制服jk过膝袜 蝴蝶结纯黑 均码(隐私发货),8.0,右爱内衣专营店,//mall.jd.com/index-996237.html?from=pc,,江苏,//item.jd.com/10052955024659.html,//img14.360buyimg.com/n7/jfs/t1/219189/4/19377/412391/628d1270E3c343c93/5645c5c2f604cb15.jpg,"{'标签': '无', '店铺信誉': '93'}",179,0.8375634517766497
8,10033208128070,骁芬 性感吊带丝袜女免脱一体式连裤袜开裆蕾丝过膝丝袜 黑色一体 均码产品质量保证7天无理由退换货提供保障,16.9,骁芬旗舰店,//mall.jd.com/index-11354098.html?from=pc,,江苏,//item.jd.com/10033208128070.html,//img10.360buyimg.com/n7/jfs/t1/203830/25/24710/147793/61b9bd64E2cd62c43/9feac46f5ab2d7e0.jpg,"{'标签': '无', '店铺信誉': '95'}",161,0.7461928934010152
9,10033321996177,骁芬jk黑丝袜女薄款性感夏季网红流行ins女学生春夏季显瘦防勾丝 JK黑色产品质量保证7天无理由退换货提供保障,9.8,骁芬旗舰店,//mall.jd.com/index-11354098.html?from=pc,,江苏,//item.jd.com/10033321996177.html,//img12.360buyimg.com/n7/jfs/t1/194075/2/11170/171756/60dfd333E7dce435b/4bb2927f1906f822.jpg,"{'标签': '无', '店铺信誉': '91'}",179,0.8375634517766497
10,100031440326,俞兆林2双黑色丝袜女ins春夏光腿神器连裤袜超薄性感JK黑丝女士长筒打底裤袜薄款 【性感黑】2双 均码,19.9,俞兆林京东自营旗舰店,//mall.jd.com/index-1000374541.html?from=pc,,江苏,//item.jd.com/100031440326.html,//img11.360buyimg.com/n7/jfs/t1/166834/37/22304/136098/61c30278E8402cccc/4a08ea24569ad41f.jpg,"{'标签': '自营', '店铺信誉': '93'}",211,1.0
11,10033496952379,骁芬内衣丝袜可撕免脱开档性感黑色连裤袜开档好撕黑丝打底袜 黑色 均码 (精装)产品质量保证7天无理由退换货提供保障,8.5,骁芬旗舰店,//mall.jd.com/index-11354098.html?from=pc,,江苏,//item.jd.com/10033496952379.html,//img14.360buyimg.com/n7/jfs/t1/192175/10/12048/135859/60e45ba8E786f5c13/68186891dc1c5847.jpg,"{'标签': '无', '店铺信誉': '93'}",187,0.8781725888324873
12,100018246849,浪莎字母丝袜女夏季超薄性感黑丝袜渔网情趣美腿长筒打底连裤袜 4条装,39.9,浪莎（LangSha）内衣京东自营专卖店,//mall.jd.com/index-1000285849.html?from=pc,,江苏,//item.jd.com/100018246849.html,//img14.360buyimg.com/n7/jfs/t1/116877/4/21681/93250/623005b5Efd93cc98/d51423c9975710b1.jpg,"{'标签': '自营', '店铺信誉': '13'}",69,0.27918781725888325
13,100053432287,俞兆林丝袜女性感高筒包芯丝袜子女不易勾丝长筒黑丝肉色防滑过膝丝袜,9.9,俞兆林内衣京东自营专区,//mall.jd.com/index-1000414601.html?from=pc,,江苏,//item.jd.com/100053432287.html,//img12.360buyimg.com/n7/jfs/t1/204582/36/36428/170407/64917848F66fd26d4/de320dd51c314bb9.jpg,"{'标签': '自营', '店铺信誉': '92'}",123,0.5532994923857868
14,10068239957922,伦洛弗丝袜黑色性感开档免脱吊带丝袜撞色假内裤套装连裤袜 黑色 均码（80-130斤）,13.9,伦洛弗正通（诸暨）专卖店,//mall.jd.com/index-677143.html?from=pc,,江苏,//item.jd.com/10068239957922.html,//img12.360buyimg.com/n7/jfs/t1/208990/3/29407/72921/63dd03cbFc3710cdb/c1ad2c96a6b3378f.jpg,"{'标签': '无', '店铺信誉': '92'}",83,0.350253807106599
15,4734745,浪莎丝袜女6双春夏超薄连裤袜美腿外穿黑肉色女士长筒打底袜薄款显瘦光腿丝袜 黑色6双 均码618年中盛典开启！5月24-28号跨店3件7折！万千好物等你来挑！点击抢购~,39.0,浪莎京东自营官方旗舰店,//mall.jd.com/index-1000072731.html?from=pc,,江苏,//item.jd.com/4734745.html,//img10.360buyimg.com/n7/jfs/t1/127477/16/22299/300447/6285f43dEb8b69537/7e43c146638b9d56.jpg,"{'标签': '自营', '店铺信誉': '97'}",163,0.7563451776649747
16,100011523772,浪莎丝袜女硅胶防滑性感黑丝过膝长筒袜高筒大腿袜2双 黑1白1 均码,29.9,浪莎内衣京东自营官方旗舰店,//mall.jd.com/index-1000081341.html?from=pc,,江苏,//item.jd.com/100011523772.html,//img12.360buyimg.com/n7/jfs/t1/91437/38/32794/124569/63c609a2F4eaaafda/8d1af41eeb19a569.jpg,"{'标签': '自营', '店铺信誉': '96'}",170,0.7918781725888325
17,10068563719448,浪莎丝袜女超薄6双春夏款性感黑丝防勾丝高透性显瘦美腿打底裤袜 黑色6双 均码超薄款性感显瘦美腿款光腿神器防勾丝连体裤丝袜,39.0,浪莎旗舰店,//mall.jd.com/index-597286.html?from=pc,,江苏,//item.jd.com/10068563719448.html,//img13.360buyimg.com/n7/jfs/t1/118169/16/31957/59461/63e4adf8F5e29a87d/3d2e67f03220f202.jpg,"{'标签': '无', '店铺信誉': '96'}",116,0.5177664974619289
18,10027267698134,浪莎大码丝袜女夏季款胖mm200斤加肥高腰弹力大防勾丝连裤袜高透黑丝双加裆--黑2肤2浅咖1 加大码双加裆连裤袜【5条装】,99.0,浪莎闪闪专卖店,//mall.jd.com/index-862944.html?from=pc,,江苏,//item.jd.com/10027267698134.html,//img14.360buyimg.com/n7/jfs/t1/166600/28/9591/83162/6041f518Ebad11059/518e6b60de0bc179.jpg,"{'标签': '无', '店铺信誉': '14'}",14,0.0
19,100037404678,涞觅润丝【0.01】开裆丝袜丝滑超薄免脱连裤袜透明性感女袜 黑色 M码,33.12,涞觅润丝（Limerence M）京东自营旗舰店,//mall.jd.com/index-1000415662.html?from=pc,,江苏,//item.jd.com/100037404678.html,//img13.360buyimg.com/n7/jfs/t1/200068/32/21980/246643/6257c74aEf877ca04/ea13f4c712353383.jpg,"{'标签': '自营', '店铺信誉': '96'}",190,0.8934010152284264
20,10050408591856,骁芬 性感白丝开裆免脱连裤袜长筒黑色丝袜 黑色开档 (精装)均码产品质量保证7天无理由退换货提供保障,9.9,骁芬旗舰店,//mall.jd.com/index-11354098.html?from=pc,,江苏,//item.jd.com/10050408591856.html,//img11.360buyimg.com/n7/jfs/t1/164056/19/22514/176416/626662dbE6e561725/fcb3991fada52aa1.jpg,"{'标签': '无', '店铺信誉': '94'}",140,0.6395939086294417
21,100028213817,浪莎丝袜女2双超薄纯欲长筒过膝丝袜女长筒袜高筒性感大腿袜红边黑丝,29.9,浪莎京东自营官方旗舰店,//mall.jd.com/index-1000072731.html?from=pc,,江苏,//item.jd.com/100028213817.html,//img12.360buyimg.com/n7/jfs/t1/166766/25/26376/246885/63bbb3f5Fa2932b81/7428fd2f0e28eaeb.jpg,"{'标签': '自营', '店铺信誉': '97'}",187,0.8781725888324873
22,10055805393738,爱心东东莱惑三双装一次性手撕丝袜超薄性感透明易撕烂黑丝破洞可撕火辣连裤袜 性感撕袜（黑色）三双装 闭档款（均码）京仓直发隐私发出,19.0,莱惑旗舰店,//mall.jd.com/index-12208314.html?from=pc,,江苏,//item.jd.com/10055805393738.html,//img13.360buyimg.com/n7/jfs/t1/198490/24/24764/146292/62c3ed01E763cc97d/b83095476f5fde9b.jpg,"{'标签': '无', '店铺信誉': '98'}",159,0.7360406091370558
23,100041935356,雪茜曼吊带丝袜性感一体式过膝袜黑色纯欲腿精超薄黑丝长筒蕾丝袜 黑色,29.9,雪茜曼（XUEXIMAN）内衣官方京东自营旗舰店,//mall.jd.com/index-1000443763.html?from=pc,,江苏,//item.jd.com/100041935356.html,//img11.360buyimg.com/n7/jfs/t1/123347/17/29856/92736/63b77f7dF047a151a/d5d03b9d92c1a90b.jpg,"{'标签': '自营', '店铺信誉': '94'}",136,0.6192893401015228
24,10069943288844,馋东馋西LL女薄款连裤袜春秋菠萝防勾超薄长筒光腿黑丝肉色神器性感LL8 黑色6 【加裆防】（适合80-130斤）,299.0,南迁服饰专营店,//mall.jd.com/index-804892.html?from=pc,,江苏,//item.jd.com/10069943288844.html,//img14.360buyimg.com/n7/jfs/t1/167624/40/34708/95547/640550acFff0d3967/ba94845c47cfc5ae.jpg,"{'标签': '无', '店铺信誉': ''}",50,0.18274111675126903
25,100019679118,猫人丝袜女高透0d黑丝超薄光腿神器夏季肉色连裤袜性感渔网袜3双装猫人精品内衣，正品有保证，万千新品等你来挑！产品优惠多多，发货迅速，快来选购吧~查看,39.9,猫人京东自营旗舰店,//mall.jd.com/index-1000081910.html?from=pc,,江苏,//item.jd.com/100019679118.html,//img13.360buyimg.com/n7/jfs/t1/49074/30/21864/227869/64240fc6Fedeedbf3/20ccd329146ebfbf.jpg,"{'标签': '自营', '店铺信誉': '93'}",179,0.8375634517766497
