Unnamed: 0,ID,商品,价格,店铺,店铺地址,购买人数,发货地,详情页,图片,店铺信息,score,score_normalized
12,624577554348,【2023热销款】Lenovo/联想 拯救者R7000P R9000P锐龙游戏笔记本电脑八核R7电竞RTX3050独显4G手提游戏本,6899.0,联想艾克兰斯专卖店,//store.taobao.com/shop/view_shop.htm?user_number_id=459462135,4000+人付款,北京,//detail.tmall.com/item.htm?id=624577554348&ns=1&abbucket=18,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/459462135/O1CN01izx0pn1RdsS6UfUUd_!!0-item_pic.jpg,"{None, '无'}",0,0.0
13,697721729090,【*618现货开抢】联想小新14 13代酷睿i5 1T固态版14英寸轻薄本笔记本电脑大学生网课学习便携本商务办公电脑,5399.0,联想官方旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=126446588,4000+人付款,安徽 合肥,//detail.tmall.com/item.htm?id=697721729090&ns=1&abbucket=18,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/126446588/O1CN01yEOY1s1yXM8EsoAmh-126446588.jpg,"{None, '天猫'}",20,1.0
14,694855295093,【新品上市】华硕天选4/天选3 笔记本电脑13代英特尔酷睿i9学生设计办公游戏本RTX4060华硕官方旗舰店,6699.0,华硕崇硕专卖店,//store.taobao.com/shop/view_shop.htm?user_number_id=2215184095976,3000+人付款,北京,//detail.tmall.com/item.htm?id=694855295093&ns=1&abbucket=18,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/2215184095976/O1CN01HbGSVp1u13jwHw1Ae_!!0-item_pic.jpg,"{None, '无'}",0,0.0
15,667984281524,【618直降】华为笔记本电脑MateBook 14  锐龙版16GB+512GB 2K触控全面屏 智慧办公性能轻薄本官方,3999.0,华为官方旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=2838892713,3000+人付款,广东 深圳,//detail.tmall.com/item.htm?id=667984281524&ns=1&abbucket=18,https://gw.alicdn.com/imgextra/O1CN01EWL7Xu1VubNVLIWsm_!!2838892713-0-picasso.jpg,"{None, '天猫'}",20,1.0
16,586962791878,【性能爆款】神舟战神S8/Z8/T8/G8系列笔记本电脑13代/12代英特尔酷睿i5/i7/i9 RTX4060/3060独显 游戏本学生,5999.0,神舟电脑旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=255921860,3000+人付款,广东 深圳,//detail.tmall.com/item.htm?id=586962791878&ns=1&abbucket=18,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/255921860/O1CN01PYcdIu1PbvX7cAoAD_!!0-item_pic.jpg,"{None, '无'}",0,0.0
17,649847660593,HONOR/荣耀MagicBook 15锐龙版 R5 15.6英寸大屏轻薄笔记本电脑全面屏办公娱乐游戏官网正品,4599.0,荣耀官方旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=1114511827,3000+人付款,广东 深圳,//detail.tmall.com/item.htm?id=649847660593&ns=1&abbucket=18,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/1114511827/O1CN01lU9B911PMoSfXhXRr_!!0-item_pic.jpg,"{None, '天猫'}",20,1.0
18,521691245475,酷睿i5八核i7/i9多开12核RTX3060独显高配LOL吃鸡游戏电竞直播台式电脑主机组装台式机办公家用整机全套,898.0,塞博数码专营店,//store.taobao.com/shop/view_shop.htm?user_number_id=749288069,3000+人付款,广东 深圳,//detail.tmall.com/item.htm?id=521691245475&ns=1&abbucket=18,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/749288069/O1CN01p6OzeP29Tehhs42Mo_!!0-item_pic.jpg,"{None, '无'}",0,0.0
19,701187424433,asus华硕天选4 13代英特尔酷睿i9  15.6英寸高性能游戏本笔记本电脑RTX4060独显手提电脑官方旗舰店官网正品,6199.0,asus华硕儒硕专卖店,//store.taobao.com/shop/view_shop.htm?user_number_id=3392819530,2000+人付款,江苏 南京,//detail.tmall.com/item.htm?id=701187424433&ns=1&abbucket=18,https://gw.alicdn.com/imgextra/O1CN01DaYF7L2KGnMDVi74R_!!3392819530-0-picasso.jpg,"{None, '无'}",0,0.0
20,707864024138,【官方直营】联想拯救者Y9000P 2023款笔记本电脑 13代酷睿i9处理器  RTX4070显卡  240Hz刷新率游戏本工作,10099.0,来酷智生活旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=2200675249400,2000+人付款,北京,//detail.tmall.com/item.htm?id=707864024138&ns=1&abbucket=18,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2200675249400/O1CN01uZ0JpJ2JJFrsfDB5J_!!2200675249400.jpg,"{None, '无'}",0,0.0
21,716921379343,【88VIP券后低至3699元起】小米Redmi Book 14英特尔酷睿标压i5i7标压笔记本电脑120HZ高刷新率学生办公电脑,3999.0,小米官方旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=1714128138,2000+人付款,北京,//detail.tmall.com/item.htm?id=716921379343&ns=1&abbucket=18,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/1714128138/O1CN01ssMUau29zG20HBAB8-1714128138.jpg,"{None, '天猫'}",20,1.0
22,547035178665,酷睿i5四核i7六核八核/16G/RTX2060S台式机组装台式电脑主机电竞整机全套家用企业办公全新官方吃鸡游戏,1299.0,酷耶旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=2830439853,2000+人付款,广东 深圳,//detail.tmall.com/item.htm?id=547035178665&ns=1&abbucket=18,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2830439853/O1CN01expiRU2MejHlHE90Q_!!0-item_pic.jpg,"{None, '无'}",0,0.0
23,673185175518,机械革命极光pro/z旷世G16/蛟龙16K/17K游戏本4060笔记本电脑2023,4699.0,爱之water,//store.taobao.com/shop/view_shop.htm?user_number_id=2266018376,2000+人付款,上海,//item.taobao.com/item.htm?id=673185175518&ns=1&abbucket=18#detail,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2266018376/O1CN01KhyUbg2BkGIPyqgaT_!!2266018376.jpg,"{None, '无'}",0,0.0
24,694755904384,【热销爆款】华为笔记本电脑MateBook 14  锐龙版16GB+512GB 2K触控全面屏 智慧办公性能轻薄本官方旗舰,3999.0,华为官方旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=2838892713,2000+人付款,广东 深圳,//detail.tmall.com/item.htm?id=694755904384&ns=1&abbucket=18,https://gw.alicdn.com/imgextra/O1CN01mHoFYU1VubNM0fcOi_!!2838892713-0-picasso.jpg,"{None, '天猫'}",20,1.0
25,532034800285,攀升战境S6 i5 12400F升13400F/1660S/2060/3060/4060Ti台式电脑主机高配吃鸡电竞游戏AI直播DIY组装机整机,4199.0,ipason攀升官方旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=1652528654,2000+人付款,湖北 武汉,//detail.tmall.com/item.htm?id=532034800285&ns=1&abbucket=18,https://gw.alicdn.com/imgextra/O1CN01mFd5lS2DnaP2DSHZA_!!1652528654-0-picasso.jpg,"{None, '天猫'}",20,1.0
26,680298964597,【阿里自营】联想拯救者2023款Y9000P 4060笔记本电脑电竞游戏本标压游戏电竞设计师专业本笔记本,9499.0,喵速达电器官方旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=2213856588863,2000+人付款,浙江 杭州,//detail.tmall.com/item.htm?id=680298964597&ns=1&abbucket=18,https://picasso.alicdn.com/imgextra/O1CNA1apZuGl2FLJBC1p7k4_!!2213856588863-0-psf.jpg,"{None, '无'}",0,0.0
27,688287159836,【阿里自营】联想拯救者2023 R7000P 4060游戏电竞笔记本电脑大屏电竞本大学生游戏本设计师ps电脑,7499.0,喵速达电器官方旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=2213856588863,1000+人付款,浙江 杭州,//detail.tmall.com/item.htm?id=688287159836&ns=1&abbucket=18,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/2213856588863/O1CN01VAerFR2FLJB1PCblu_!!0-item_pic.jpg,"{None, '无'}",0,0.0
28,702330898000,【新品首发】联想笔记本电脑ThinkBook14+/16+ 12代/13代英特尔酷睿i5/i7标压 16G 512G 游戏轻薄学生商务本,4899.0,thinkpad官方旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=2955374408,1000+人付款,北京,//detail.tmall.com/item.htm?id=702330898000&ns=1&abbucket=18,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2955374408/O1CN01dHZdNx1iQuhtD4nGs_!!0-item_pic.jpg,"{None, '无'}",0,0.0
29,569623950738,敌鸽电脑 鸽鸽电竞 - 一台美好的台式机,2889.0,magina_night,//store.taobao.com/shop/view_shop.htm?user_number_id=2770614950,1000+人付款,河北 石家庄,//item.taobao.com/item.htm?id=569623950738&ns=1&abbucket=18#detail,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2770614950/TB2.L5hvFooBKNjSZFPXXXa2XXa_!!2770614950.jpg,"{None, '无'}",0,0.0
30,702931823236,【2023新品】华硕天选4 英特尔酷睿i9 15.6英寸学生游戏本RTX4060笔记本电脑 锐龙版 官方旗舰店官网,6999.0,asus华硕恩荣专卖店,//store.taobao.com/shop/view_shop.htm?user_number_id=2484777365,1000+人付款,江苏 南京,//detail.tmall.com/item.htm?id=702931823236&ns=1&abbucket=18,https://gw.alicdn.com/imgextra/O1CN0103mNos24HDsIHxVF6_!!2484777365-0-picasso.jpg,"{None, '无'}",0,0.0
31,673450426635,【爆款本】HP惠普星14 Pro可选12代英特尔酷睿i5/i7 2.8k屏笔记本电脑轻薄便携学生商务办公本惠普官方旗舰店,3979.0,惠普中国官方旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=133668489,1000+人付款,广东 广州,//detail.tmall.com/item.htm?id=673450426635&ns=1&abbucket=18,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/133668489/O1CN01IgRsoQ2Ca13H7FeFZ_!!0-item_pic.jpg,"{None, '天猫'}",20,1.0
32,707876676710,【官方直营】联想拯救者Y7000P 2023款笔记本电脑  酷睿13代处理器搭配RTX4060 2.5K分辨率165Hz刷新率游戏本,8599.0,来酷智生活旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=2200675249400,2000+人付款,北京,//detail.tmall.com/item.htm?id=707876676710&ns=1&abbucket=18,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/2200675249400/O1CN01qLSix42JJFrsfB1yZ_!!2200675249400.jpg,"{None, '无'}",0,0.0
